op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
98126,read,20653,1,100,2524,0,0
98127,read,61575,1,100,2565,0,0
98128,read,55281,1,100,2565,0,0
98129,read,82011,1,100,2545,0,0
98130,read,68842,1,100,2504,0,0
98131,read,63862,1,100,2485,0,0
98132,read,14495,1,100,2534,0,0
98133,read,99400,1,100,2535,0,0
98134,read,64770,1,100,2504,0,0
98135,read,347,1,100,2535,0,0
98136,read,29360,1,100,2504,0,0
98137,read,15044,1,100,2585,0,0
98138,read,52410,1,100,2514,0,0
98139,read,65364,1,100,2525,0,0
98140,read,12264,1,100,2615,0,0
98141,read,76987,1,100,2525,0,0
98142,read,90750,1,100,2514,0,0
98143,read,12890,1,100,2535,0,0
98144,read,60071,1,100,2655,0,0
98145,read,23304,1,100,2575,0,0
98146,read,87976,1,100,2515,0,0
98147,read,83607,1,100,2565,0,0
98148,read,99890,1,100,2525,0,0
98149,read,8134,1,100,2565,0,0
98150,read,24492,1,100,2565,0,0
98151,read,99406,1,100,2514,0,0
98152,read,24820,1,100,2575,0,0
98153,read,48546,1,100,2534,0,0
98154,read,96617,1,100,2525,0,0
98155,read,86310,1,100,2524,0,0
98156,read,18564,1,100,2595,0,0
98157,read,34576,1,100,2514,0,0
98158,read,1045,1,100,2555,0,0
98159,read,96703,1,100,2534,0,0
98160,read,51471,1,100,2545,0,0
98161,read,89397,1,100,2595,0,0
98162,read,84150,1,100,2545,0,0
98163,read,2611,1,100,2524,0,0
98164,read,44664,1,100,2525,0,0
98165,read,83242,1,100,2494,0,0
98166,read,73471,1,100,2545,0,0
98167,read,83006,1,100,2524,0,0
98168,read,82707,1,100,2635,0,0
98169,read,43762,1,100,2505,0,0
98170,read,54843,1,100,2575,0,0
98171,read,43121,1,100,2565,0,0
98172,read,61413,1,100,2545,0,0
98173,read,8827,1,100,2605,0,0
98174,read,70812,1,100,2535,0,0
98175,read,20202,1,100,2575,0,0
98176,read,83942,1,100,2514,0,0
98177,read,15410,1,100,2535,0,0
98178,read,23846,1,100,2494,0,0
98179,read,12586,1,100,2495,0,0
98180,read,98617,1,100,2595,0,0
98181,read,27936,1,100,2545,0,0
98182,read,94954,1,100,2535,0,0
98183,read,81092,1,100,2575,0,0
98184,read,51035,1,100,2514,0,0
98185,read,98758,1,100,2575,0,0
98186,read,57015,1,100,2524,0,0
98187,read,21905,1,100,2515,0,0
98188,read,67838,1,100,2505,0,0
98189,read,95885,1,100,2525,0,0
98190,read,55130,1,100,2605,0,0
98191,read,86586,1,100,2525,0,0
98192,read,59940,1,100,2534,0,0
98193,read,37037,1,100,2525,0,0
98194,read,49612,1,100,2494,0,0
98195,read,65587,1,100,2515,0,0
98196,read,13554,1,100,2515,0,0
98197,read,27852,1,100,2525,0,0
98198,read,46519,1,100,2525,0,0
98199,read,42713,1,100,2525,0,0
98200,read,32238,1,100,2525,0,0
98201,read,77133,1,100,2585,0,0
98202,read,30124,1,100,2525,0,0
98203,read,20289,1,100,2615,0,0
98204,read,72862,1,100,2484,0,0
98205,read,79285,1,100,2565,0,0
98206,read,56435,1,100,2534,0,0
98207,read,33033,1,100,2535,0,0
98208,read,6735,1,100,2524,0,0
98209,read,40975,1,100,2545,0,0
98210,read,44756,1,100,2534,0,0
98211,read,15246,1,100,2595,0,0
98212,read,71179,1,100,2625,0,0
98213,read,45336,1,100,2525,0,0
98214,read,32568,1,100,2524,0,0
98215,read,27389,1,100,2535,0,0
98216,read,53413,1,100,2565,0,0
98217,read,62616,1,100,2525,0,0
98218,read,6053,1,100,2534,0,0
98219,read,48321,1,100,2545,0,0
98220,read,74028,1,100,2545,0,0
98221,read,95528,1,100,2545,0,0
98222,read,68135,1,100,2535,0,0
98223,read,20893,1,100,2565,0,0
98224,read,95331,1,100,2515,0,0
98225,read,20910,1,100,2555,0,0
98226,read,38586,1,100,2575,0,0
98227,read,43824,1,100,2515,0,0
98228,read,45434,1,100,2525,0,0
98229,read,34224,1,100,2565,0,0
98230,read,69711,1,100,2545,0,0
98231,read,21035,1,100,2545,0,0
98232,read,72336,1,100,2585,0,0
98233,read,80622,1,100,2514,0,0
98234,read,88041,1,100,2535,0,0
98235,read,61778,1,100,2545,0,0
98236,read,89798,1,100,2575,0,0
98237,read,22489,1,100,2614,0,0
98238,read,61850,1,100,2545,0,0
98239,read,2744,1,100,2494,0,0
98240,read,60624,1,100,2525,0,0
98241,read,11677,1,100,2544,0,0
98242,read,34379,1,100,2555,0,0
98243,read,69062,1,100,2484,0,0
98244,read,59277,1,100,2525,0,0
98245,read,24686,1,100,2534,0,0
98246,read,8824,1,100,2545,0,0
98247,read,99358,1,100,2574,0,0
98248,read,43981,1,100,2545,0,0
98249,read,72558,1,100,2544,0,0
98250,read,54791,1,100,2535,0,0
98251,read,32884,1,100,2514,0,0
98252,read,73341,1,100,2535,0,0
98253,read,70711,1,100,2504,0,0
98254,read,63558,1,100,2525,0,0
98255,read,68705,1,100,2504,0,0
98256,read,2453,1,100,2535,0,0
98257,read,14527,1,100,2625,0,0
98258,read,58149,1,100,2545,0,0
98259,read,4061,1,100,2534,0,0
98260,read,60197,1,100,2525,0,0
98261,read,80533,1,100,2504,0,0
98262,read,45593,1,100,2535,0,0
98263,read,67649,1,100,2574,0,0
98264,read,24839,1,100,2545,0,0
98265,read,91524,1,100,2574,0,0
98266,read,84516,1,100,2535,0,0
98267,read,57087,1,100,2534,0,0
98268,read,64730,1,100,2515,0,0
98269,read,44578,1,100,2534,0,0
98270,read,17440,1,100,2565,0,0
98271,read,73210,1,100,2534,0,0
98272,read,44543,1,100,2535,0,0
98273,read,76908,1,100,2564,0,0
98274,read,88550,1,100,2535,0,0
98275,read,63663,1,100,2535,0,0
98276,read,18812,1,100,2555,0,0
98277,read,25369,1,100,2575,0,0
98278,read,79212,1,100,2575,0,0
98279,read,17883,1,100,2555,0,0
98280,read,69451,1,100,2535,0,0
98281,read,68601,1,100,2535,0,0
98282,read,63186,1,100,2515,0,0
98283,read,85858,1,100,2535,0,0
98284,read,2818,1,100,2535,0,0
98285,read,47065,1,100,2975,0,0
98286,read,55826,1,100,2515,0,0
98287,read,37739,1,100,2534,0,0
98288,read,66268,1,100,2525,0,0
98289,read,6510,1,100,2535,0,0
98290,read,25464,1,100,2545,0,0
98291,read,4578,1,100,2545,0,0
98292,read,80186,1,100,2515,0,0
98293,read,75707,1,100,2565,0,0
98294,read,2117,1,100,2565,0,0
98295,read,89342,1,100,2535,0,0
98296,read,45820,1,100,2525,0,0
98297,read,69740,1,100,2515,0,0
98298,read,30767,1,100,2525,0,0
98299,read,70588,1,100,2505,0,0
98300,read,76580,1,100,2535,0,0
98301,read,51909,1,100,2535,0,0
98302,read,10699,1,100,2545,0,0
98303,read,99034,1,100,2545,0,0
98304,read,16211,1,100,2555,0,0
98305,read,95913,1,100,2535,0,0
98306,read,37496,1,100,2545,0,0
98307,read,66320,1,100,2535,0,0
98308,read,80816,1,100,2545,0,0
98309,read,3298,1,100,2575,0,0
98310,read,75873,1,100,2595,0,0
98311,read,75933,1,100,2524,0,0
98312,read,87848,1,100,2525,0,0
98313,read,42926,1,100,2584,0,0
98314,read,81133,1,100,2535,0,0
98315,read,64180,1,100,2514,0,0
98316,read,12628,1,100,2605,0,0
98317,read,83033,1,100,2715,0,0
98318,read,91806,1,100,2514,0,0
98319,read,10892,1,100,2505,0,0
98320,read,99280,1,100,2555,0,0
98321,read,29179,1,100,2525,0,0
98322,read,92252,1,100,2495,0,0
98323,read,14596,1,100,2565,0,0
98324,read,41413,1,100,2535,0,0
98325,read,18816,1,100,2515,0,0
98326,read,76949,1,100,2525,0,0
98327,read,44415,1,100,2545,0,0
98328,read,87299,1,100,2535,0,0
98329,read,28750,1,100,2555,0,0
98330,read,1042,1,100,2505,0,0
98331,read,75909,1,100,2514,0,0
98332,read,23909,1,100,2575,0,0
98333,read,22094,1,100,2545,0,0
98334,read,42131,1,100,2575,0,0
98335,read,41627,1,100,2525,0,0
98336,read,70214,1,100,2515,0,0
98337,read,95840,1,100,2555,0,0
98338,read,36532,1,100,2535,0,0
98339,read,78699,1,100,2565,0,0
98340,read,1223,1,100,2545,0,0
98341,read,47063,1,100,2535,0,0
98342,read,97145,1,100,2575,0,0
98343,read,78125,1,100,2715,0,0
98344,read,33097,1,100,2514,0,0
98345,read,45282,1,100,2515,0,0
98346,read,75849,1,100,2524,0,0
98347,read,34868,1,100,2505,0,0
98348,read,80361,1,100,2635,0,0
98349,read,950,1,100,2495,0,0
98350,read,73516,1,100,2514,0,0
98351,read,20241,1,100,2505,0,0
98352,read,59550,1,100,2564,0,0
98353,read,61663,1,100,2555,0,0
98354,read,51877,1,100,2524,0,0
98355,read,51860,1,100,2515,0,0
98356,read,87512,1,100,2554,0,0
98357,read,50090,1,100,2545,0,0
98358,read,14279,1,100,2534,0,0
98359,read,36100,1,100,2555,0,0
98360,read,63216,1,100,2504,0,0
98361,read,80779,1,100,2545,0,0
98362,read,19512,1,100,2775,0,0
98363,read,62333,1,100,2544,0,0
98364,read,52513,1,100,2525,0,0
98365,read,92374,1,100,2504,0,0
98366,read,30902,1,100,2595,0,0
98367,read,83545,1,100,2584,0,0
98368,read,73988,1,100,2535,0,0
98369,read,33983,1,100,2555,0,0
98370,read,16910,1,100,2515,0,0
98371,read,18807,1,100,2484,0,0
98372,read,78317,1,100,2515,0,0
98373,read,28107,1,100,2574,0,0
98374,read,59925,1,100,2535,0,0
98375,read,50673,1,100,2524,0,0
98376,read,28620,1,100,2515,0,0
98377,read,44292,1,100,2504,0,0
98378,read,66361,1,100,2515,0,0
98379,read,69665,1,100,2515,0,0
98380,read,68680,1,100,2505,0,0
98381,read,97816,1,100,2505,0,0
98382,read,43437,1,100,2494,0,0
98383,read,77559,1,100,2515,0,0
98384,read,31449,1,100,2544,0,0
98385,read,20603,1,100,2535,0,0
98386,read,8937,1,100,2524,0,0
98387,read,11880,1,100,2535,0,0
98388,read,95739,1,100,2494,0,0
98389,read,19741,1,100,2505,0,0
98390,read,60368,1,100,2525,0,0
98391,read,51423,1,100,2545,0,0
98392,read,11811,1,100,2545,0,0
98393,read,68305,1,100,2565,0,0
98394,read,25631,1,100,2575,0,0
98395,read,87976,1,100,2515,0,0
98396,read,67343,1,100,2545,0,0
98397,read,83111,1,100,2565,0,0
98398,read,81691,1,100,2574,0,0
98399,read,91480,1,100,2675,0,0
98400,read,65376,1,100,2525,0,0
98401,read,67163,1,100,2515,0,0
98402,read,69085,1,100,2524,0,0
98403,read,85676,1,100,2535,0,0
98404,read,8717,1,100,2564,0,0
98405,read,95007,1,100,2535,0,0
98406,read,79320,1,100,2524,0,0
98407,read,50812,1,100,2555,0,0
98408,read,13999,1,100,2555,0,0
98409,read,98430,1,100,2565,0,0
98410,read,74523,1,100,2585,0,0
98411,read,43110,1,100,2495,0,0
98412,read,60559,1,100,2545,0,0
98413,read,51115,1,100,2605,0,0
98414,read,58036,1,100,2505,0,0
98415,read,40996,1,100,2525,0,0
98416,read,92143,1,100,2515,0,0
98417,read,29726,1,100,2535,0,0
98418,read,46916,1,100,2545,0,0
98419,read,571,1,100,2635,0,0
98420,read,95104,1,100,2585,0,0
98421,read,43155,1,100,2554,0,0
98422,read,11292,1,100,2515,0,0
98423,read,42909,1,100,2595,0,0
98424,read,18119,1,100,2555,0,0
98425,read,3466,1,100,2535,0,0
98426,read,70356,1,100,2555,0,0
98427,read,91564,1,100,2535,0,0
98428,read,97289,1,100,2525,0,0
98429,read,71622,1,100,2555,0,0
98430,read,18019,1,100,2615,0,0
98431,read,45423,1,100,2525,0,0
98432,read,59236,1,100,2504,0,0
98433,read,70630,1,100,2505,0,0
98434,read,5828,1,100,2555,0,0
98435,read,34633,1,100,2555,0,0
98436,read,84180,1,100,2545,0,0
98437,read,28448,1,100,2565,0,0
98438,read,26603,1,100,2504,0,0
98439,read,48361,1,100,2525,0,0
98440,read,60276,1,100,2575,0,0
98441,read,5505,1,100,2535,0,0
98442,read,255,1,100,2525,0,0
98443,read,64031,1,100,2545,0,0
98444,read,89661,1,100,2565,0,0
98445,read,46943,1,100,2525,0,0
98446,read,72868,1,100,2524,0,0
98447,read,26109,1,100,2545,0,0
98448,read,99747,1,100,2555,0,0
98449,read,16779,1,100,2585,0,0
98450,read,7658,1,100,2624,0,0
98451,read,56982,1,100,2515,0,0
98452,read,19254,1,100,2565,0,0
98453,read,86895,1,100,2545,0,0
98454,read,91571,1,100,2525,0,0
98455,read,56847,1,100,2515,0,0
98456,read,6164,1,100,2524,0,0
98457,read,27439,1,100,2555,0,0
98458,read,39273,1,100,2524,0,0
98459,read,45060,1,100,2505,0,0
98460,read,83794,1,100,2544,0,0
98461,read,69658,1,100,2515,0,0
98462,read,25828,1,100,2524,0,0
98463,read,16538,1,100,2535,0,0
98464,read,29824,1,100,2544,0,0
98465,read,30737,1,100,2585,0,0
98466,read,94891,1,100,2534,0,0
98467,read,48012,1,100,2535,0,0
98468,read,3746,1,100,2554,0,0
98469,read,44185,1,100,2525,0,0
98470,read,57414,1,100,2605,0,0
98471,read,46078,1,100,2595,0,0
98472,read,79668,1,100,2555,0,0
98473,read,64927,1,100,2545,0,0
98474,read,36290,1,100,2565,0,0
98475,read,71236,1,100,2716,0,0
98476,read,40275,1,100,2575,0,0
98477,read,12684,1,100,2575,0,0
98478,read,25043,1,100,2525,0,0
98479,read,29156,1,100,2515,0,0
98480,read,79822,1,100,2525,0,0
98481,read,2043,1,100,2525,0,0
98482,read,9869,1,100,2565,0,0
98483,read,16834,1,100,2515,0,0
98484,read,27507,1,100,2515,0,0
98485,read,32163,1,100,2525,0,0
98486,read,21272,1,100,2515,0,0
98487,read,5858,1,100,2515,0,0
98488,read,21455,1,100,2615,0,0
98489,read,74561,1,100,2595,0,0
98490,read,18523,1,100,2524,0,0
98491,read,3992,1,100,2545,0,0
98492,read,62163,1,100,2504,0,0
98493,read,27541,1,100,2475,0,0
98494,read,67701,1,100,3287,0,0
98495,read,84484,1,100,3607,0,0
98496,read,2211,1,100,3016,0,0
98497,read,36708,1,100,2645,0,0
98498,read,54933,1,100,2565,0,0
98499,read,78094,1,100,2555,0,0
98500,read,75133,1,100,2524,0,0
98501,read,5122,1,100,2555,0,0
98502,read,58013,1,100,2524,0,0
98503,read,42768,1,100,2585,0,0
98504,read,37025,1,100,2554,0,0
98505,read,17957,1,100,2555,0,0
98506,read,78124,1,100,2524,0,0
98507,read,5450,1,100,2535,0,0
98508,read,37134,1,100,2545,0,0
98509,read,74944,1,100,2515,0,0
98510,read,20646,1,100,2544,0,0
98511,read,13787,1,100,2555,0,0
98512,read,64909,1,100,2565,0,0
98513,read,27540,1,100,2465,0,0
98514,read,35387,1,100,2514,0,0
98515,read,36028,1,100,2525,0,0
98516,read,10,1,100,2524,0,0
98517,read,54421,1,100,2485,0,0
98518,read,60164,1,100,2515,0,0
98519,read,3098,1,100,2535,0,0
98520,read,1939,1,100,2515,0,0
98521,read,6479,1,100,2505,0,0
98522,read,38192,1,100,2806,0,0
98523,read,96507,1,100,2505,0,0
98524,read,8343,1,100,2545,0,0
98525,read,85511,1,100,2555,0,0
98526,read,21212,1,100,2565,0,0
98527,read,89814,1,100,2555,0,0
98528,read,68174,1,100,2515,0,0
98529,read,29799,1,100,2565,0,0
98530,read,91606,1,100,2515,0,0
98531,read,25618,1,100,2525,0,0
98532,read,21249,1,100,2655,0,0
98533,read,1537,1,100,2544,0,0
98534,read,25864,1,100,2545,0,0
98535,read,32629,1,100,2534,0,0
98536,read,41463,1,100,2535,0,0
98537,read,1699,1,100,2534,0,0
98538,read,44555,1,100,2525,0,0
98539,read,96274,1,100,2514,0,0
98540,read,14310,1,100,2555,0,0
98541,read,28720,1,100,2544,0,0
98542,read,18053,1,100,2565,0,0
98543,read,37207,1,100,2534,0,0
98544,read,12384,1,100,2585,0,0
98545,read,8538,1,100,2544,0,0
98546,read,20146,1,100,2635,0,0
98547,read,94717,1,100,2515,0,0
98548,read,65043,1,100,2545,0,0
98549,read,12695,1,100,2535,0,0
98550,read,69198,1,100,2555,0,0
98551,read,45985,1,100,2545,0,0
98552,read,16594,1,100,2545,0,0
98553,read,64217,1,100,2615,0,0
98554,read,61345,1,100,2544,0,0
98555,read,27047,1,100,2625,0,0
98556,read,23209,1,100,2555,0,0
98557,read,2401,1,100,2625,0,0
98558,read,97904,1,100,2525,0,0
98559,read,83613,1,100,2564,0,0
98560,read,77612,1,100,2565,0,0
98561,read,95266,1,100,2544,0,0
98562,read,97357,1,100,2525,0,0
98563,read,86569,1,100,2514,0,0
98564,read,93948,1,100,2595,0,0
98565,read,8225,1,100,2524,0,0
98566,read,16541,1,100,2555,0,0
98567,read,60666,1,100,2524,0,0
98568,read,81608,1,100,2525,0,0
98569,read,36568,1,100,2514,0,0
98570,read,36816,1,100,2555,0,0
98571,read,99565,1,100,2564,0,0
98572,read,39080,1,100,2555,0,0
98573,read,32632,1,100,2534,0,0
98574,read,28272,1,100,2505,0,0
98575,read,23310,1,100,2564,0,0
98576,read,85602,1,100,2535,0,0
98577,read,4981,1,100,2635,0,0
98578,read,25830,1,100,2525,0,0
98579,read,92655,1,100,2785,0,0
98580,read,17769,1,100,2585,0,0
98581,read,98160,1,100,2555,0,0
98582,read,69446,1,100,2515,0,0
98583,read,60488,1,100,2525,0,0
98584,read,63018,1,100,2555,0,0
98585,read,10352,1,100,2535,0,0
98586,read,90418,1,100,2525,0,0
98587,read,21949,1,100,2545,0,0
98588,read,17792,1,100,2525,0,0
98589,read,2516,1,100,2535,0,0
98590,read,66550,1,100,2595,0,0
98591,read,14292,1,100,2515,0,0
98592,read,45530,1,100,2535,0,0
98593,read,6417,1,100,2545,0,0
98594,read,89783,1,100,2545,0,0
98595,read,73136,1,100,2545,0,0
98596,read,76113,1,100,2535,0,0
98597,read,435,1,100,2625,0,0
98598,read,56053,1,100,2545,0,0
98599,read,59033,1,100,2635,0,0
98600,read,2619,1,100,2545,0,0
98601,read,28608,1,100,2535,0,0
98602,read,14914,1,100,2545,0,0
98603,read,18217,1,100,2515,0,0
98604,read,88310,1,100,2525,0,0
98605,read,61680,1,100,2545,0,0
98606,read,40912,1,100,2515,0,0
98607,read,78843,1,100,2564,0,0
98608,read,32704,1,100,2515,0,0
98609,read,52616,1,100,2544,0,0
98610,read,43796,1,100,2525,0,0
98611,read,41768,1,100,2544,0,0
98612,read,4674,1,100,2575,0,0
98613,read,59376,1,100,2555,0,0
98614,read,59857,1,100,2585,0,0
98615,read,35796,1,100,2545,0,0
98616,read,656,1,100,2575,0,0
98617,read,11799,1,100,2515,0,0
98618,read,55408,1,100,2525,0,0
98619,read,2113,1,100,2505,0,0
98620,read,4056,1,100,2535,0,0
98621,read,9351,1,100,2535,0,0
98622,read,51146,1,100,2535,0,0
98623,read,56249,1,100,2965,0,0
98624,read,56620,1,100,2555,0,0
98625,read,68190,1,100,2535,0,0
98626,read,5014,1,100,2545,0,0
98627,read,4445,1,100,4027,0,0
98628,read,43854,1,100,2515,0,0
98629,read,67480,1,100,2594,0,0
98630,read,1194,1,100,2535,0,0
98631,read,58500,1,100,2514,0,0
98632,read,14334,1,100,2565,0,0
98633,read,81924,1,100,2555,0,0
98634,read,49755,1,100,2625,0,0
98635,read,89687,1,100,2545,0,0
98636,read,3972,1,100,2525,0,0
98637,read,62773,1,100,2575,0,0
98638,read,44626,1,100,2494,0,0
98639,read,48571,1,100,2555,0,0
98640,read,77348,1,100,2535,0,0
98641,read,64072,1,100,2525,0,0
98642,read,58907,1,100,2595,0,0
98643,read,94251,1,100,2535,0,0
98644,read,51984,1,100,2495,0,0
98645,read,82039,1,100,2555,0,0
98646,read,36406,1,100,2535,0,0
98647,read,32914,1,100,2615,0,0
98648,read,4544,1,100,2514,0,0
98649,read,89872,1,100,2595,0,0
98650,read,87081,1,100,2534,0,0
98651,read,29508,1,100,2555,0,0
98652,read,98835,1,100,2544,0,0
98653,read,76407,1,100,2565,0,0
98654,read,57505,1,100,2544,0,0
98655,read,52417,1,100,2505,0,0
98656,read,37163,1,100,2554,0,0
98657,read,92495,1,100,2545,0,0
98658,read,5629,1,100,2534,0,0
98659,read,69087,1,100,2505,0,0
98660,read,78636,1,100,2554,0,0
98661,read,22679,1,100,2625,0,0
98662,read,34838,1,100,2595,0,0
98663,read,59368,1,100,2535,0,0
98664,read,32769,1,100,2495,0,0
98665,read,76202,1,100,2535,0,0
98666,read,9424,1,100,2595,0,0
98667,read,93101,1,100,2524,0,0
98668,read,35196,1,100,2595,0,0
98669,read,68283,1,100,2524,0,0
98670,read,59749,1,100,2575,0,0
98671,read,4514,1,100,2544,0,0
98672,read,73190,1,100,2525,0,0
98673,read,11202,1,100,2564,0,0
98674,read,20555,1,100,2515,0,0
98675,read,8792,1,100,2514,0,0
98676,read,73521,1,100,2565,0,0
98677,read,33127,1,100,2655,0,0
98678,read,92857,1,100,2545,0,0
98679,read,7322,1,100,2555,0,0
98680,read,97248,1,100,2505,0,0
98681,read,6324,1,100,2555,0,0
98682,read,15108,1,100,2535,0,0
98683,read,48592,1,100,2515,0,0
98684,read,53773,1,100,2545,0,0
98685,read,4159,1,100,2515,0,0
98686,read,5692,1,100,2535,0,0
98687,read,91572,1,100,2515,0,0
98688,read,25675,1,100,2545,0,0
98689,read,47347,1,100,2575,0,0
98690,read,74775,1,100,2555,0,0
98691,read,73460,1,100,2505,0,0
98692,read,90324,1,100,2655,0,0
98693,read,30424,1,100,2545,0,0
98694,read,16109,1,100,2554,0,0
98695,read,84808,1,100,2525,0,0
98696,read,13247,1,100,2544,0,0
98697,read,78961,1,100,2565,0,0
98698,read,41880,1,100,2535,0,0
98699,read,36563,1,100,2565,0,0
98700,read,289,1,100,2535,0,0
98701,read,64830,1,100,2495,0,0
98702,read,59904,1,100,2535,0,0
98703,read,18828,1,100,2545,0,0
98704,read,85986,1,100,2545,0,0
98705,read,45236,1,100,2485,0,0
98706,read,8133,1,100,2545,0,0
98707,read,57354,1,100,2525,0,0
98708,read,83441,1,100,2534,0,0
98709,read,73706,1,100,2515,0,0
98710,read,15891,1,100,2575,0,0
98711,read,87156,1,100,2555,0,0
98712,read,57992,1,100,2535,0,0
98713,read,30973,1,100,2555,0,0
98714,read,30052,1,100,2515,0,0
98715,read,42446,1,100,2505,0,0
98716,read,62534,1,100,2555,0,0
98717,read,79818,1,100,2625,0,0
98718,read,6384,1,100,2555,0,0
98719,read,57249,1,100,2534,0,0
98720,read,99694,1,100,2555,0,0
98721,read,35924,1,100,2564,0,0
98722,read,6949,1,100,2535,0,0
98723,read,3823,1,100,2534,0,0
98724,read,26068,1,100,2565,0,0
98725,read,79922,1,100,2534,0,0
98726,read,46204,1,100,2545,0,0
98727,read,21577,1,100,2635,0,0
98728,read,20665,1,100,2555,0,0
98729,read,56524,1,100,2505,0,0
98730,read,44125,1,100,2515,0,0
98731,read,3540,1,100,2625,0,0
98732,read,94108,1,100,2564,0,0
98733,read,21011,1,100,2535,0,0
98734,read,67221,1,100,2534,0,0
98735,read,19541,1,100,2595,0,0
98736,read,461,1,100,2565,0,0
98737,read,20586,1,100,2525,0,0
98738,read,86053,1,100,2545,0,0
98739,read,36794,1,100,2585,0,0
98740,read,28100,1,100,2515,0,0
98741,read,41964,1,100,2515,0,0
98742,read,80607,1,100,2555,0,0
98743,read,69289,1,100,2545,0,0
98744,read,50643,1,100,2545,0,0
98745,read,64275,1,100,2555,0,0
98746,read,13812,1,100,2525,0,0
98747,read,59997,1,100,2555,0,0
98748,read,49360,1,100,2545,0,0
98749,read,34320,1,100,2525,0,0
98750,read,50038,1,100,2505,0,0
98751,read,69802,1,100,2525,0,0
98752,read,16138,1,100,2575,0,0
98753,read,20643,1,100,2545,0,0
98754,read,55305,1,100,2535,0,0
98755,read,53311,1,100,2535,0,0
98756,read,67113,1,100,2555,0,0
98757,read,56905,1,100,2545,0,0
98758,read,77039,1,100,2555,0,0
98759,read,38625,1,100,2545,0,0
98760,read,53479,1,100,2535,0,0
98761,read,47800,1,100,2525,0,0
98762,read,98317,1,100,2575,0,0
98763,read,39522,1,100,2535,0,0
98764,read,60086,1,100,2565,0,0
98765,read,69333,1,100,2534,0,0
98766,read,67921,1,100,2605,0,0
98767,read,71979,1,100,2544,0,0
98768,read,22000,1,100,2555,0,0
98769,read,95048,1,100,2625,0,0
98770,read,22397,1,100,2545,0,0
98771,read,86801,1,100,2555,0,0
98772,read,95225,1,100,2555,0,0
98773,read,74849,1,100,2565,0,0
98774,read,16983,1,100,2545,0,0
98775,read,64100,1,100,2565,0,0
98776,read,67466,1,100,2524,0,0
98777,read,52301,1,100,2565,0,0
98778,read,51975,1,100,2604,0,0
98779,read,79334,1,100,2565,0,0
98780,read,730,1,100,2585,0,0
98781,read,12167,1,100,2615,0,0
98782,read,48506,1,100,2555,0,0
98783,read,45919,1,100,2514,0,0
98784,read,72574,1,100,2525,0,0
98785,read,67620,1,100,2534,0,0
98786,read,99345,1,100,2545,0,0
98787,read,78270,1,100,2554,0,0
98788,read,69244,1,100,2515,0,0
98789,read,66697,1,100,2514,0,0
98790,read,10286,1,100,2575,0,0
98791,read,90587,1,100,2534,0,0
98792,read,5605,1,100,2565,0,0
98793,read,48559,1,100,2544,0,0
98794,read,68866,1,100,2525,0,0
98795,read,70283,1,100,2574,0,0
98796,read,84821,1,100,2585,0,0
98797,read,53607,1,100,2525,0,0
98798,read,42620,1,100,2535,0,0
98799,read,46182,1,100,2494,0,0
98800,read,15425,1,100,2535,0,0
98801,read,7782,1,100,2585,0,0
98802,read,72304,1,100,2645,0,0
98803,read,57575,1,100,2555,0,0
